id,carat,cut,color,clarity,depth,table,x,y,z,price
3446,0.31,Ideal,E,VVS2,61.6,55.0,4.37,4.4,2.7,791
25727,0.9,Ideal,E,SI1,59.1,59.0,6.31,6.37,3.75,4439
12549,0.71,Very Good,F,SI1,62.3,60.0,5.65,5.68,3.53,2436
3373,2.3,Ideal,J,SI1,62.3,57.0,8.41,8.34,5.22,12316
17491,0.71,Ideal,G,SI1,62.1,54.0,5.72,5.77,3.57,2513
2964,0.51,Ideal,G,VS1,61.0,55.0,5.21,5.11,3.15,1781
26032,0.52,Ideal,D,VS2,61.8,56.0,5.17,5.15,3.19,1919
25038,0.4,Ideal,F,VVS2,60.4,56.0,4.79,4.82,2.9,994
5943,1.7,Very Good,I,VS2,63.0,58.0,7.52,7.65,4.78,10935
2998,0.46,Fair,I,VS2,66.8,55.0,4.82,4.77,3.2,855
3006,1.11,Ideal,F,VVS1,61.9,57.0,6.66,6.62,4.11,10602
16641,0.39,Good,E,VS2,63.1,56.0,4.63,4.69,2.94,830
8351,0.96,Very Good,D,SI2,60.2,63.0,6.36,6.3,3.81,3419
2548,1.02,Ideal,G,VS2,61.9,53.0,6.5,6.48,4.02,6169
1078,2.06,Ideal,I,VS2,59.2,57.0,8.39,8.29,4.94,15691
13680,0.41,Very Good,E,SI2,61.9,55.0,4.77,4.8,2.96,683
22017,1.74,Ideal,I,VS1,61.8,56.0,7.69,7.73,4.77,15189
5737,0.41,Ideal,H,IF,62.1,56.0,4.76,4.74,2.95,1243
23435,0.52,Very Good,F,SI1,61.9,58.0,5.1,5.15,3.17,1298
8245,0.3,Good,H,SI1,63.4,58.0,4.21,4.24,2.68,421
21358,1.21,Ideal,I,VVS2,62.2,55.0,6.79,6.83,4.23,7134
10039,1.5,Premium,E,VS2,61.8,59.0,7.38,7.31,4.54,14925
19720,0.72,Ideal,H,IF,61.4,56.0,5.76,5.8,3.55,3257
1872,0.36,Ideal,F,SI1,59.7,57.0,4.69,4.72,2.81,644
13547,0.35,Ideal,E,SI2,61.4,56.0,4.51,4.55,2.78,491
26006,0.7,Ideal,F,SI1,61.5,56.0,5.74,5.7,3.52,2348
18137,0.34,Very Good,D,SI1,62.8,55.0,4.45,4.5,2.81,626
15629,0.73,Premium,G,VS2,60.3,57.0,5.88,5.82,3.53,2581
3183,0.3,Premium,E,SI1,59.8,60.0,4.31,4.35,2.59,526
21139,0.3,Ideal,H,VVS1,63.0,56.0,4.27,4.24,2.68,878
17677,0.42,Ideal,G,VVS1,,55.0,4.81,4.87,2.98,1179
7697,0.92,Very Good,E,SI1,62.1,58.0,6.15,6.22,3.84,4562
3169,0.51,Ideal,D,VS1,61.7,54.0,5.12,5.15,3.17,1752
17439,0.3,Very Good,F,VS2,62.9,57.0,4.27,4.29,2.69,605
21849,0.73,Ideal,F,VVS2,61.7,54.0,5.76,5.82,3.57,3524
4005,1.29,Premium,D,SI2,59.4,62.0,7.06,6.99,4.17,6935
23959,1.52,Very Good,I,SI1,62.7,59.0,7.26,7.34,4.58,7506
20648,1.02,Premium,G,VS2,62.7,58.0,6.44,6.36,4.01,5407
4946,1.59,Good,F,SI2,63.6,57.0,7.43,7.39,4.71,9100
2584,0.72,Premium,F,SI2,61.7,58.0,5.73,5.78,3.55,2058
8012,0.78,Ideal,G,SI2,61.5,56.0,5.94,5.97,3.66,2706
10971,0.71,Premium,G,SI2,60.6,59.0,5.78,5.74,3.49,2147
9781,1.18,Premium,H,SI2,,57.0,6.81,6.73,4.17,4956
2456,0.58,Ideal,H,IF,61.6,57.0,5.34,5.37,3.3,2211
8599,1.02,Good,H,SI2,61.4,60.0,6.44,6.49,3.97,4521
15395,0.76,Premium,I,VVS1,58.8,59.0,6.0,5.94,3.51,2790
14377,0.53,Ideal,D,VS2,62.2,56.0,5.17,5.18,3.22,1809
18215,0.31,Very Good,I,VS2,63.1,54.0,4.34,4.31,2.73,558
17371,0.25,Good,E,VVS2,64.9,58.0,3.95,3.97,2.57,476
25526,0.71,Premium,D,VS2,62.1,60.0,5.72,5.68,3.54,2950
6801,2.21,Very Good,G,SI2,60.7,62.0,8.42,8.48,5.13,15825
5257,0.9,Very Good,D,SI2,58.8,59.0,6.24,6.28,3.68,3643
18170,0.32,Ideal,D,VS1,61.4,57.0,4.4,4.43,2.71,814
15868,0.31,Very Good,D,IF,62.0,56.0,4.33,4.35,2.69,1331
26960,1.05,Very Good,E,SI2,63.2,59.0,6.43,6.36,4.04,4281
26469,0.38,Very Good,I,VS2,61.7,56.0,4.65,4.68,2.88,680
23720,1.72,Premium,H,SI2,59.8,59.0,7.77,7.74,4.64,10749
19384,1.58,Premium,D,SI2,59.6,59.0,7.67,7.61,4.55,10934
810,0.73,Ideal,G,VS1,60.7,57.0,5.85,5.81,3.54,3411
22283,0.73,Ideal,I,VVS1,61.9,55.0,5.78,5.82,3.59,2575
4392,0.3,Premium,D,SI1,62.5,59.0,4.26,4.22,2.65,520
9433,0.53,Ideal,G,VVS2,60.6,56.0,5.25,5.28,3.19,1932
16826,0.75,Very Good,F,SI1,63.4,58.0,5.72,5.76,3.64,2811
19537,0.72,Ideal,F,VS1,62.4,56.0,5.76,5.72,3.58,3084
24363,0.54,Good,E,VS2,60.2,61.0,5.27,5.32,3.19,1771
16157,0.36,Good,F,VS1,63.6,60.0,4.52,4.47,2.86,945
23551,0.32,Ideal,H,VVS1,61.6,56.0,4.41,4.39,2.71,936
14996,0.71,Ideal,F,SI1,59.8,53.0,5.86,5.82,3.49,2838
12732,0.86,Very Good,H,SI1,59.7,59.0,6.14,6.23,3.69,3228
21517,0.7,Very Good,D,SI1,61.1,58.0,5.66,5.73,3.48,2768
9305,0.3,Very Good,I,VS1,60.8,59.0,4.3,4.32,2.62,473
5218,0.54,Very Good,E,SI1,59.6,62.0,5.31,5.36,3.18,1559
2726,0.81,Premium,D,VS1,62.3,58.0,6.0,5.94,3.72,4209
13797,0.41,Ideal,F,VVS2,61.9,55.0,4.79,4.78,2.96,1192
1209,1.01,Premium,E,SI2,62.3,55.0,6.35,6.29,3.94,3674
11960,0.42,Very Good,D,SI1,60.8,59.0,4.82,4.85,2.94,810
10358,1.54,Premium,E,VS2,60.8,58.0,7.44,7.39,4.51,15323
898,0.43,Ideal,F,IF,60.9,57.0,4.89,4.86,2.97,1580
17016,1.51,Very Good,G,VS1,63.1,60.0,7.3,7.24,4.59,13811
20666,0.3,Premium,G,VVS2,62.0,58.0,4.26,4.29,2.65,684
5908,0.76,Very Good,G,VVS2,61.5,59.0,5.83,5.91,3.61,3394
9391,0.32,Premium,H,VS1,62.8,58.0,4.37,4.35,2.74,720
19905,0.96,Premium,I,SI2,62.7,58.0,6.24,6.2,3.9,3229
22157,1.0,Premium,E,VS2,63.0,58.0,6.25,6.22,3.93,7168
14742,0.31,Very Good,G,VS2,58.8,62.0,4.4,4.41,2.59,471
7495,1.53,Premium,G,VVS2,62.5,60.0,7.34,7.31,4.58,15505
21049,1.12,Very Good,I,VS1,59.6,58.0,6.82,6.77,4.05,5036
9970,1.5,Very Good,F,SI1,63.4,58.0,7.2,7.16,4.55,10962
7976,0.3,Very Good,F,SI2,62.6,61.0,4.2,4.24,2.64,394
15308,1.26,Ideal,I,VS2,62.6,55.0,6.96,6.91,4.34,6350
23746,1.19,Very Good,H,SI2,63.4,58.0,6.79,6.76,4.29,4558
20815,0.43,Premium,D,SI1,60.1,58.0,4.89,4.93,2.95,830
858,0.74,Very Good,F,SI2,59.6,60.0,5.85,6.0,3.53,2298
18681,1.32,Ideal,I,VVS1,61.0,56.0,7.09,7.07,4.32,8501
9291,0.71,Very Good,I,SI1,61.8,56.0,5.73,5.76,3.55,2141
7712,0.73,Premium,D,VS1,60.0,58.0,5.86,5.9,3.53,3620
1035,0.9,Premium,E,SI2,59.5,61.0,6.3,6.24,3.73,3084
9457,0.91,Very Good,H,VVS2,63.6,56.0,6.11,6.13,3.89,4143
5994,1.07,Ideal,G,SI2,62.4,57.0,6.56,6.58,4.1,4419
25239,0.7,Ideal,E,VS1,62.3,54.0,5.67,5.72,3.55,2930
3322,0.72,Good,H,VS2,61.8,61.0,5.68,5.75,3.53,2497
2118,0.31,Ideal,I,IF,62.2,54.0,4.39,4.36,2.72,837
23193,1.52,Ideal,G,VVS1,62.4,55.0,7.3,7.39,4.58,15959
6403,0.32,Ideal,D,VVS1,61.7,55.0,4.41,4.44,2.73,1067
15923,0.27,Premium,H,VVS2,60.7,59.0,4.21,4.19,2.55,623
1157,0.96,Very Good,F,SI2,60.9,57.0,6.38,6.42,3.9,4142
24165,1.0,Good,F,SI1,63.3,61.0,6.29,6.31,3.99,4712
26021,0.61,Ideal,G,VS1,61.5,56.0,5.48,5.5,3.38,2182
6369,1.2,Premium,F,SI1,62.4,58.0,6.81,6.75,4.23,6250
9001,2.07,Ideal,I,SI2,62.0,55.0,8.22,8.12,5.07,16337
18917,0.51,Ideal,F,VS1,61.7,55.0,5.14,5.17,3.18,2085
22531,1.59,Ideal,E,SI2,62.3,55.0,7.48,7.52,4.67,11149
24233,1.79,Very Good,F,VS2,62.8,59.0,7.7,7.8,4.87,18429
20054,1.54,Premium,F,SI1,60.9,59.0,7.56,7.46,4.57,11897
11478,0.9,Premium,G,VS2,62.8,60.0,6.14,6.08,3.84,4052
14481,0.42,Ideal,D,VVS2,61.4,56.0,4.85,4.82,2.97,1389
21432,1.06,Premium,E,VS2,62.3,58.0,6.49,6.52,4.05,6716
1526,1.02,Premium,E,SI2,62.9,56.0,6.43,6.36,4.02,4478
2546,1.5,Premium,H,SI2,62.1,58.0,7.31,7.21,4.51,6458
18139,0.4,Ideal,E,VS2,62.6,57.0,4.7,4.73,2.95,912
4704,0.47,Ideal,F,VVS1,61.6,56.0,5.0,5.02,3.09,2113
11730,0.32,Ideal,F,VVS1,61.5,56.0,4.39,4.42,2.71,803
13625,0.31,Ideal,D,SI1,61.7,57.0,4.34,4.38,2.69,571
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
25779,0.3,Ideal,I,VVS2,62.2,56.0,4.25,4.3,2.66,495
23422,1.31,Premium,H,VS2,61.4,59.0,7.01,6.96,4.29,7550
16308,1.71,Premium,I,VS2,62.8,59.0,7.58,7.52,4.74,11958
3918,0.3,Good,I,VS1,63.3,59.0,4.2,4.23,2.67,473
16163,2.02,Ideal,H,SI2,,57.0,8.01,8.06,5.06,15974
2412,1.27,Very Good,I,VS2,62.6,59.0,6.86,6.95,4.32,6007
1636,0.51,Ideal,D,VS1,62.2,55.0,5.15,5.17,3.21,1810
5480,0.3,Ideal,G,SI2,60.6,56.0,4.35,4.4,2.65,405
8381,1.16,Premium,G,VVS2,60.0,59.0,6.89,6.82,4.11,9146
11928,1.77,Premium,I,VS1,,58.0,7.76,7.68,4.8,13085
6999,0.3,Ideal,E,VVS2,61.6,57.0,4.32,4.29,2.65,1013
17989,0.9,Ideal,G,VVS1,62.9,56.0,6.11,6.19,3.87,6237
2396,0.36,Ideal,F,IF,61.4,55.9,4.58,4.62,2.82,1138
20282,1.5,Ideal,F,SI1,62.7,56.0,7.25,7.35,4.58,9347
2208,0.9,Good,F,SI1,64.0,59.0,5.97,5.99,3.83,3696
2138,0.7,Good,I,VS1,63.2,55.0,5.58,5.63,3.54,2274
6680,0.36,Very Good,D,SI1,63.1,55.0,4.59,4.54,2.88,851
19333,0.7,Good,G,VS1,63.5,61.0,5.6,5.64,3.57,2577
5530,0.4,Premium,E,VS2,62.2,58.0,4.72,4.67,2.92,975
2831,0.61,Ideal,D,VS2,61.6,56.0,5.46,5.49,3.37,2364
12974,0.31,Ideal,D,VS2,61.5,56.0,4.36,4.35,2.68,942
23930,0.32,Ideal,D,VS2,61.5,56.0,4.42,4.39,2.71,972
12529,0.57,Ideal,G,VVS1,61.9,57.0,5.31,5.35,3.3,2217
4160,0.42,Premium,D,SI1,61.5,58.0,4.83,4.8,2.96,970
5313,0.43,Ideal,E,VVS2,61.7,55.0,4.86,4.87,3.0,1426
10544,0.55,Very Good,J,VS2,62.9,54.0,5.23,5.29,3.31,1179
13961,0.64,Premium,D,SI1,62.3,58.0,5.53,5.49,3.43,2074
4217,1.24,Premium,F,VS1,60.1,59.0,6.99,7.02,4.21,9738
3440,0.23,Very Good,E,VVS1,61.3,60.0,3.95,4.01,2.44,530
16566,0.3,Premium,F,VS2,62.5,58.0,4.32,4.29,2.69,776
5493,1.7,Ideal,I,VS1,62.2,55.0,7.67,7.63,4.76,12737
12224,0.31,Ideal,H,VVS1,61.4,54.0,4.4,4.43,2.71,687
10409,0.95,Very Good,D,SI2,60.1,61.0,6.35,6.37,3.82,4418
24127,0.3,Ideal,E,VS1,62.1,58.0,4.27,4.3,2.66,670
2322,0.88,Very Good,F,VVS2,62.0,59.0,6.09,6.13,3.79,5052
11794,0.33,Very Good,D,SI1,60.0,59.0,4.47,4.5,2.69,608
19164,1.5,Fair,H,SI1,65.9,56.0,7.11,7.04,4.66,7211
1225,0.41,Premium,G,SI1,62.5,58.0,4.78,4.75,2.98,923
21619,1.16,Good,F,SI2,63.7,63.0,6.63,6.55,4.2,4476
16930,2.18,Good,H,SI2,60.4,64.0,8.47,8.38,5.09,16842
11373,0.72,Very Good,E,VS2,59.8,57.0,5.84,5.89,3.51,3270
4549,0.9,Ideal,D,SI1,62.5,57.0,6.12,6.2,3.85,4579
1682,0.33,Ideal,E,VS2,61.2,56.0,4.45,4.47,2.73,723
17526,0.7,Premium,G,SI2,58.0,60.0,5.91,5.88,3.42,2268
5258,0.9,Very Good,G,SI1,62.0,58.0,6.14,6.18,3.82,3841
6817,0.32,Premium,E,VS2,61.7,58.0,4.41,4.38,2.71,900
18824,1.2,Good,E,SI1,64.0,61.0,6.67,6.61,4.25,7096
5032,0.5,Premium,E,VS1,62.4,59.0,5.06,5.1,3.17,1675
7752,0.53,Ideal,E,VVS2,62.4,56.0,5.15,5.17,3.22,2288
22081,2.07,Fair,D,SI2,64.5,60.0,7.99,7.88,5.12,13016
16850,2.01,Very Good,J,SI1,60.3,58.0,8.11,8.17,4.91,12392
17186,1.55,Ideal,I,VVS2,61.3,59.0,7.41,7.46,4.56,11430
8964,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1439
5009,1.04,Good,E,SI1,63.8,58.0,6.46,6.39,4.1,5766
16149,0.79,Ideal,E,SI1,62.0,57.0,5.92,5.96,3.68,3384
10296,0.9,Fair,H,VS2,64.7,58.0,5.98,6.01,3.88,3697
11909,0.81,Very Good,I,VS2,62.6,59.7,5.86,5.92,3.69,2444
3897,1.23,Premium,F,VS2,59.6,58.0,7.02,6.94,4.16,9016
6391,0.42,Very Good,F,SI1,63.4,56.0,4.8,4.76,3.03,926
21108,0.32,Ideal,G,VVS1,61.8,54.0,4.41,4.43,2.73,814
8678,0.31,Premium,G,VS1,62.4,59.0,4.34,4.32,2.7,802
24153,0.41,Ideal,E,SI2,62.8,57.0,4.73,4.7,2.96,876
2975,0.5,Premium,G,VVS2,60.9,59.0,5.09,5.12,3.11,1838
592,1.5,Premium,H,SI2,60.8,58.0,7.39,7.34,4.48,8148
2866,1.32,Ideal,G,VVS2,62.3,57.0,6.96,7.04,4.36,11419
15005,1.07,Very Good,D,IF,60.9,58.0,6.57,6.67,4.03,18114
18900,0.3,Premium,D,SI1,62.1,58.0,4.28,4.25,2.65,709
8970,0.56,Ideal,H,IF,60.4,57.0,5.35,5.39,3.24,2157
16741,0.75,Ideal,I,VS1,59.9,57.0,5.96,5.9,3.56,2562
5163,1.13,Premium,F,SI1,60.6,60.0,6.76,6.67,4.07,5581
1823,0.33,Ideal,E,VS1,62.3,53.8,4.42,4.44,2.76,771
1423,0.73,Very Good,H,VS2,60.8,56.0,5.82,5.84,3.55,2779
10854,0.4,Ideal,E,VS1,61.2,57.0,4.74,4.77,2.91,1053
16677,0.56,Premium,D,SI2,60.4,58.0,5.32,5.37,3.23,1388
24431,0.42,Good,G,VVS2,57.7,59.8,4.95,4.96,2.86,1076
14293,0.3,Ideal,F,VS2,61.9,55.0,4.32,4.31,2.67,776
26952,1.14,Ideal,E,VVS2,61.6,57.0,6.68,6.73,4.13,11206
22109,0.77,Ideal,H,SI2,60.8,57.0,5.96,5.89,3.6,2302
23606,0.33,Ideal,E,VVS2,61.8,56.0,4.44,4.46,2.75,891
5211,0.73,Ideal,E,VS2,61.5,56.0,5.79,5.82,3.57,3310
21942,1.57,Premium,I,VS2,62.2,58.0,7.43,7.35,4.59,7755
17741,0.57,Very Good,D,SI2,62.9,57.0,5.26,5.3,3.32,1413
24701,1.2,Ideal,J,SI1,61.9,57.0,6.8,6.87,4.23,5071
9112,0.35,Premium,H,SI1,62.4,58.0,4.47,4.54,2.81,504
19090,1.01,Good,J,SI1,63.6,54.0,6.44,6.36,4.07,3665
5290,0.33,Premium,I,VVS2,61.4,58.0,4.45,4.48,2.74,579
11688,0.41,Ideal,I,VVS2,62.3,56.0,4.77,4.73,2.96,1061
15646,0.41,Ideal,G,VS2,62.7,56.0,4.74,4.77,2.98,827
7776,0.3,Premium,E,SI1,59.5,58.0,4.39,4.42,2.62,526
18918,1.27,Premium,G,VVS2,61.0,58.0,7.01,6.96,4.26,10389
25230,0.35,Very Good,D,SI2,63.3,55.0,4.49,4.45,2.83,669
18524,0.31,Ideal,G,IF,62.8,56.0,4.34,4.39,2.74,786
1821,1.01,Good,G,SI1,63.8,56.0,6.32,6.37,4.05,4504
24581,0.71,Very Good,G,SI1,63.2,58.0,5.58,5.68,3.56,2137
9162,1.02,Premium,E,VVS1,62.2,57.0,6.59,6.4,4.04,10867
11814,0.71,Very Good,J,VS2,62.1,58.0,5.71,5.73,3.55,1675
13574,0.38,Premium,E,VS2,59.2,60.0,4.77,4.73,2.81,1112
21385,0.4,Very Good,E,VS2,,57.0,4.66,4.7,2.9,912
8821,0.71,Good,F,SI1,63.9,57.0,5.57,5.61,3.57,2331
1751,1.06,Ideal,H,SI2,60.1,59.0,6.58,6.67,3.98,4516
3963,0.32,Ideal,G,VS2,61.4,55.0,4.4,4.46,2.72,561
21811,0.38,Very Good,F,VS2,61.9,54.8,4.63,4.69,2.89,906
5204,1.51,Ideal,I,SI1,62.7,57.0,7.35,7.3,4.59,8400
26615,0.45,Good,G,VS1,64.1,58.8,4.79,4.86,3.09,1127
11489,1.51,Premium,E,SI1,60.6,59.0,7.45,7.41,4.5,12738
8527,1.48,Premium,I,SI2,61.3,58.0,7.39,7.32,4.51,7086
19757,1.44,Fair,H,VS1,58.1,69.0,7.49,7.34,4.32,7338
1222,0.51,Ideal,G,VVS1,60.4,57.0,5.2,5.22,3.15,1933
24225,0.32,Ideal,D,SI2,62.6,56.0,4.4,4.38,2.75,612
25670,1.07,Very Good,F,VS1,62.0,58.0,6.57,6.59,4.08,7118
2018,2.21,Premium,H,SI2,61.3,60.0,8.35,8.33,5.11,14299
21564,1.2,Ideal,E,VVS1,61.6,57.0,6.78,6.83,4.19,13474
21056,0.9,Premium,F,SI2,60.1,59.0,6.31,6.24,3.77,3704
10950,0.31,Ideal,H,VS2,61.3,56.0,4.36,4.38,2.68,507
7918,1.53,Very Good,I,SI1,63.1,56.0,7.32,7.26,4.6,7797
22287,0.3,Ideal,F,VVS1,62.4,57.0,4.25,4.28,2.66,790
7483,0.29,Ideal,F,VVS1,60.9,57.0,4.29,4.32,2.62,669
8394,0.45,Ideal,G,VVS2,61.2,56.0,4.91,4.96,3.02,1135
7447,0.4,Ideal,E,VVS1,62.6,56.0,4.7,4.73,2.95,1333
16429,0.73,Premium,F,I1,59.3,61.0,5.88,5.75,3.46,1207
7227,1.3,Premium,D,SI2,61.5,58.0,6.98,6.91,4.27,7044
8601,1.01,Premium,F,SI1,60.6,59.0,6.52,6.49,3.94,5345
850,1.01,Premium,H,VS2,62.3,60.0,6.32,6.27,3.92,4909
25145,0.74,Ideal,D,VS2,61.4,58.0,5.8,5.83,3.57,3668
11452,0.7,Good,G,VS1,60.6,61.0,5.71,5.77,3.48,2591
524,1.04,Ideal,F,SI1,59.9,56.0,6.64,6.58,3.96,4403
14686,0.53,Very Good,E,VVS2,62.3,55.0,5.18,5.22,3.23,2280
20616,0.93,Very Good,G,VS1,62.1,59.0,6.16,6.21,3.84,4879
3524,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.42,2.74,1052
21106,1.15,Premium,E,SI2,62.5,58.0,6.65,6.72,4.18,4250
2637,1.08,Premium,G,VS2,59.4,59.0,6.68,6.75,3.99,6415
12027,0.92,Ideal,H,VS1,60.9,57.0,6.33,6.29,3.84,4328
22552,1.56,Premium,J,VS1,61.1,59.0,7.52,7.49,4.58,8476
14927,1.02,Premium,D,I1,61.4,60.0,6.47,6.42,3.96,3838
9004,0.37,Premium,E,SI1,60.6,54.0,4.68,4.63,2.82,833
14942,1.1,Ideal,G,VS1,61.5,57.0,6.62,6.65,4.08,6984
838,0.7,Good,D,VVS2,63.6,57.0,5.61,5.58,3.56,3312
5984,0.32,Ideal,H,IF,61.6,56.0,4.4,4.43,2.72,796
25803,0.28,Very Good,E,VS1,61.8,55.0,4.21,4.24,2.61,489
18128,0.3,Very Good,F,IF,62.6,55.0,4.3,4.32,2.7,886
1401,1.3,Ideal,G,IF,61.3,56.0,7.03,7.06,4.32,12932
19557,1.19,Ideal,F,VS2,62.0,57.0,6.78,6.76,4.2,8415
3202,0.5,Ideal,D,SI2,62.4,56.0,5.1,5.06,3.17,1332
7482,0.31,Very Good,I,VS1,63.0,58.0,4.29,4.32,2.71,489
9629,1.26,Very Good,G,SI1,63.3,58.0,6.88,6.84,4.34,7910
20678,1.19,Premium,G,VS2,62.3,58.0,6.82,6.77,4.23,7130
23501,0.38,Very Good,D,VS2,63.1,55.0,4.6,4.59,2.9,1005
16856,0.71,Ideal,H,VS1,60.9,58.0,5.74,5.79,3.51,2590
10543,1.0,Ideal,D,SI2,61.5,56.0,6.45,6.41,3.95,4956
4364,0.3,Premium,J,VS1,62.6,58.0,4.32,4.27,2.69,506
16762,0.7,Fair,H,VS2,65.0,56.0,5.6,5.5,3.61,2268
6329,2.01,Premium,J,SI2,,59.0,8.04,8.1,5.0,12403
20675,1.29,Premium,J,VS1,61.7,59.0,6.93,6.97,4.29,5463
10323,1.53,Premium,E,SI1,60.8,60.0,7.51,7.43,4.54,12499
16827,0.72,Ideal,J,SI1,62.6,56.0,5.67,5.74,3.57,1966
14761,0.74,Ideal,H,VS1,61.0,55.0,5.86,5.88,3.58,3254
5584,0.56,Premium,E,VVS2,61.5,58.0,5.3,5.33,3.27,2279
2070,0.5,Ideal,H,VVS1,61.4,57.0,5.08,5.11,3.12,1684
5178,0.75,Ideal,G,SI1,61.6,55.0,5.82,5.86,3.6,2902
2824,0.41,Ideal,F,VS1,62.3,55.0,4.79,4.77,2.98,1076
9747,1.2,Very Good,H,SI2,62.0,58.0,6.73,6.79,4.19,5352
2930,0.31,Ideal,D,SI1,62.3,54.0,4.33,4.37,2.71,571
5391,0.33,Very Good,H,VS1,59.7,59.0,4.52,4.53,2.7,579
10311,1.38,Very Good,H,SI2,62.3,60.0,7.07,7.12,4.42,6369
24067,1.01,Fair,H,VVS2,65.0,55.0,6.31,6.27,4.09,4355
4478,0.41,Very Good,J,VS2,63.4,56.0,4.73,4.7,2.99,784
8610,1.11,Ideal,D,VS2,61.2,57.0,6.69,6.71,4.1,10443
4608,0.75,Very Good,E,SI1,62.3,58.0,5.78,5.81,3.61,2923
17368,0.73,Ideal,E,SI2,61.3,54.0,5.8,5.88,3.58,2431
3225,0.33,Premium,G,VVS2,61.0,58.0,4.44,4.48,2.72,752
17804,0.3,Ideal,E,VS2,61.2,55.0,4.31,4.35,2.65,658
18046,0.34,Premium,D,VVS2,60.1,58.0,4.55,4.53,2.73,1052
17366,1.16,Premium,D,SI2,62.5,60.0,6.7,6.64,4.17,5136
9165,1.01,Ideal,G,IF,60.8,59.0,6.47,6.5,3.94,8869
3540,1.01,Very Good,F,SI2,63.5,56.0,6.38,6.35,4.04,3897
1211,0.72,Ideal,E,SI1,61.3,56.0,5.77,5.81,3.55,2731
24688,0.4,Ideal,D,SI2,61.3,56.0,4.72,4.77,2.91,622
7747,0.82,Very Good,G,IF,61.9,57.0,5.96,6.0,3.7,4844
4918,1.01,Good,E,VS2,63.9,59.0,6.34,6.31,4.04,6968
23196,1.0,Ideal,G,SI2,62.8,57.0,6.37,6.31,3.98,4284
17155,0.34,Ideal,E,VS2,62.4,55.0,4.48,4.53,2.81,745
18818,0.3,Premium,D,SI2,61.8,58.0,4.32,4.29,2.66,574
5287,1.5,Premium,D,SI2,59.9,62.0,7.4,7.37,4.42,10517
3048,0.4,Premium,F,VS2,61.0,58.0,4.72,4.79,2.9,842
4972,0.61,Ideal,E,SI2,62.0,54.0,5.46,5.48,3.39,1368
2360,0.95,Premium,G,SI2,58.8,60.0,6.35,6.31,3.72,2937
12553,0.34,Ideal,G,IF,61.9,55.0,4.51,4.54,2.8,974
26059,0.71,Good,F,SI1,63.7,58.0,5.65,5.62,3.59,2308
17657,0.4,Premium,G,SI2,,61.0,4.74,4.69,2.92,765
2361,0.33,Ideal,I,SI2,61.8,55.0,4.49,4.51,2.78,403
5853,1.11,Very Good,G,VS2,62.2,55.0,6.61,6.67,4.13,6593
16178,0.57,Ideal,E,VS1,61.6,55.0,5.32,5.36,3.29,1884
9996,0.84,Good,G,VS2,63.6,59.0,5.89,5.94,3.76,3370
6287,0.9,Premium,D,SI1,62.7,58.0,6.09,6.15,3.84,4381
14176,0.54,Premium,E,VS2,59.6,59.0,5.32,5.26,3.16,1555
5968,0.24,Ideal,F,VS1,61.8,54.0,3.99,4.03,2.48,572
6153,0.5,Premium,G,SI1,62.8,61.0,5.01,4.99,3.14,1286
19781,0.4,Very Good,E,SI1,63.2,56.0,4.69,4.65,2.95,882
3162,1.0,Very Good,D,VVS2,59.9,61.0,6.42,6.5,3.87,9740
8712,0.29,Very Good,G,VVS1,61.5,57.0,4.24,4.27,2.62,607
21544,0.5,Good,E,SI1,64.0,57.0,5.04,4.99,3.21,1155
11725,2.03,Very Good,G,SI1,61.7,54.0,8.07,8.19,5.02,18507
22776,0.74,Ideal,D,VS2,61.9,56.0,5.84,5.79,3.6,3087
13512,0.51,Ideal,G,VVS2,62.6,57.0,5.12,5.1,3.2,1974
8170,1.0,Premium,F,SI1,61.2,58.0,6.44,6.4,3.93,5292
16587,0.3,Premium,H,VS2,62.5,59.0,4.23,4.28,2.66,473
23380,0.58,Premium,F,VS1,61.1,59.0,5.39,5.35,3.28,2668
3252,0.56,Ideal,D,SI2,61.3,56.0,5.3,5.33,3.26,1243
12665,0.54,Ideal,E,VS2,61.8,57.0,5.23,5.26,3.24,1590
21381,0.7,Good,F,VS2,64.3,59.0,5.6,5.56,3.59,2373
12287,0.3,Premium,H,VVS2,60.8,60.0,4.29,4.33,2.62,605
18446,0.7,Ideal,D,SI2,62.1,56.0,5.67,5.71,3.53,2575
16352,1.82,Ideal,F,SI1,61.8,58.0,7.8,7.84,4.83,15802
26372,1.18,Premium,H,SI1,60.1,60.0,6.89,6.75,4.1,4746
21646,0.71,Good,I,VVS2,63.1,58.0,5.64,5.71,3.58,2428
2865,1.55,Premium,H,VS1,60.8,60.0,7.54,7.5,4.57,8593
5072,0.31,Premium,H,VS1,61.1,59.0,4.35,4.36,2.66,544
21844,1.18,Good,G,SI1,64.2,62.0,6.6,6.51,4.25,4678
23540,1.16,Ideal,G,IF,62.0,57.0,6.73,6.7,4.16,10082
13341,0.73,Premium,G,SI2,61.2,56.0,5.76,5.67,3.5,1610
5740,1.22,Ideal,H,VS2,60.4,57.0,6.95,6.98,4.21,7506
18205,1.02,Ideal,H,SI1,61.8,57.0,6.48,6.41,3.98,4558
